hotel_id,hotel_name,rating,no_reviews,hotel_link
179077,Saigon Dalat Hotel,4.3,944.0,"https://www.google.com/maps/place/Saigon+Dalat+Hotel/@11.9392169,108.4294193,17z/data=!4m9!3m8!1s0x3171132d6089b991:0x9fd9c9f0c2f721ec!5m2!4m1!1i2!8m2!3d11.9392169!4d108.4294193!16s%2Fg%2F11fnwh44gp?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
179080,TTC Hotel - Ngọc Lan,4.2,569.0,"https://www.google.com/maps/place/TTC+Hotel+-+Ng%E1%BB%8Dc+Lan/@11.9407891,108.4365157,17z/data=!4m9!3m8!1s0x317113fac2c57e89:0x9781fac051d10746!5m2!4m1!1i2!8m2!3d11.9407891!4d108.4365157!16s%2Fg%2F11k6f6hky0?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
179092,Sammy Hotel,4.2,1360.0,"https://www.google.com/maps/place/Sammy+Hotel/@11.9352354,108.4326854,17z/data=!4m9!3m8!1s0x31711333cf4102c1:0x548868624a24f844!5m2!4m1!1i2!8m2!3d11.9352354!4d108.4326854!16s%2Fg%2F11c3vqc3jv?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
181816,Hawaii Phu Quoc Resort,3.8,1319.0,"https://www.google.com/maps/place/Hawaii+Phu+Quoc+Resort/@10.2065627,103.9623649,17z/data=!4m9!3m8!1s0x31a78c61ae38e063:0x325f4758bc05a4e9!5m2!4m1!1i2!8m2!3d10.2065627!4d103.9623649!16s%2Fg%2F1td1rz08?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
182164,Khách sạn Ocean Star,3.4,249.0,"https://www.google.com/maps/place/Kh%C3%A1ch+s%E1%BA%A1n+Ocean+Star/@10.330828,107.0884119,17z/data=!4m9!3m8!1s0x31756559cd6c9d23:0x60a29ef024a0bf3e!5m2!4m1!1i2!8m2!3d10.330828!4d107.0884119!16s%2Fg%2F1hc1f7b21?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
181774,Hanoi Esplendor Hotel & Spa,4.8,664.0,"https://www.google.com/maps/place/Hanoi+Esplendor+Hotel+%26+Spa/@21.033902,105.8428161,17z/data=!4m12!1m2!2m1!1sHa+Noi+Paradise+Hotel+%26+Spa,+62+Hang+Bac+Street,+Hoan+Kiem+District!3m8!1s0x3135ab1dde8c3401:0xdc0692eb0448970c!5m2!4m1!1i2!8m2!3d21.0339023!4d105.8469356!16s%2Fg%2F11h6t6mb1v?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
182167,Pullman Danang Beach Resort,4.7,4114.0,"https://www.google.com/maps/place/Pullman+Danang+Beach+Resort/@16.0405647,108.2500872,17z/data=!4m9!3m8!1s0x314217686dfcf229:0xa17b1ae3b14af658!5m2!4m1!1i2!8m2!3d16.0405647!4d108.2500872!16s%2Fg%2F1ts3c2xn?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
182174,La Sapinette Hotel,4.5,1568.0,"https://www.google.com/maps/place/La+Sapinette+Hotel/@11.9487232,108.4637807,17z/data=!4m9!3m8!1s0x317112fd36cfce75:0x7de113cc9c4ce2a8!5m2!4m1!1i2!8m2!3d11.9487232!4d108.4637807!16s%2Fg%2F11h1b1qv8?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
185936,Khách sạn Dragon King I,3.4,484.0,"https://www.google.com/maps/place/Kh%C3%A1ch+s%E1%BA%A1n+Dragon+King+I/@11.9454614,108.4391269,17z/data=!4m9!3m8!1s0x317113289c1dc82f:0x521a4504025032b6!5m2!4m1!1i2!8m2!3d11.9454614!4d108.4391269!16s%2Fg%2F1tdz29f7?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
185968,TTC Hotel Phan Thiet,4.3,2479.0,"https://www.google.com/maps/place/TTC+Hotel+Phan+Thiet/@10.9258789,108.1146875,17z/data=!4m9!3m8!1s0x3176830a69343949:0x16e9303aed89eda5!5m2!4m1!1i2!8m2!3d10.9258789!4d108.1146875!16s%2Fg%2F11c5_xj2jv?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
186561,Rembrandt Hotel Nha Trang,5.0,2.0,"https://www.google.com/maps/place/Rembrandt+Hotel+Nha+Trang/@10.7928922,106.6957681,17z/data=!3m1!4b1!4m6!3m5!1s0x317528cba361aafd:0xec94a4c39165fb09!8m2!3d10.7928922!4d106.6957681!16s%2Fg%2F11v3fyt5jz?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
186900,Conifer Hotel,4.5,534.0,"https://www.google.com/maps/place/Conifer+Hotel/@21.0251706,105.8572171,17z/data=!4m9!3m8!1s0x3135ab82aff3ecdf:0xfc1c47ca66cd25cd!5m2!4m1!1i2!8m2!3d21.0251706!4d105.8572171!16s%2Fg%2F1tdwbdl3?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
187011,Sammy Hotel Vung Tau,3.9,1341.0,"https://www.google.com/maps/place/Sammy+Hotel+Vung+Tau/@10.3427064,107.0939943,17z/data=!4m9!3m8!1s0x31756ffb6ae3fef3:0x8dad6c508cc57a73!5m2!4m1!1i2!8m2!3d10.3427064!4d107.0939943!16s%2Fg%2F1tf264p6?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
186820,Tavendang Guesthouse,4.2,62.0,"https://www.google.com/maps/place/Tavendang+Guesthouse/@13.965012,101.702532,7z/data=!4m12!1m2!2m1!1sThanh+Van+Hotel,+78+Tran+Hung+Dao+Street!3m8!1s0x31130fd464543389:0x469dbee09dd7b573!5m2!4m1!1i2!8m2!3d13.9650122!4d105.9212818!16s%2Fg%2F11h081knkk?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
194445,Hanoi Fantasea Hotel,3.4,115.0,https://www.google.com/maps/search/Hanoi%20Fantasea%20Hotel%2C%2078b%20Hang%20Non%20Street
200952,Hanoi Golden Moon Hotel & Travels,4.3,335.0,https://www.google.com/maps/search/Hanoi%20Golden%20Moon%20Hotel%2C%2065%20Nguyen%20Huu%20Huan%20Street%2C%20Hoan%20Kiem%20Dist.
198831,Lakeside Palace Hotel,3.6,262.0,"https://www.google.com/maps/place/Lakeside+Palace+Hotel/@21.0314715,105.8506231,17z/data=!4m9!3m8!1s0x3135aba250734023:0x2954e596d3531a43!5m2!4m1!1i2!8m2!3d21.0314715!4d105.8506231!16s%2Fg%2F1tcyp9jz?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
210187,Sheraton Nha Trang Hotel & Spa,4.6,3834.0,"https://www.google.com/maps/place/Sheraton+Nha+Trang+Hotel+%26+Spa/@12.2463429,109.1961206,17z/data=!4m9!3m8!1s0x3135ab95baaca815:0x4dec1789a126951b!5m2!4m1!1i2!8m2!3d12.2463429!4d109.1961206!16s%2Fm%2F0wfgtd_?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
216205,Eternity Hanoi Hotel,3.8,320.0,"https://www.google.com/maps/place/Eternity+Hanoi+Hotel/@21.022556,105.8433147,17z/data=!3m1!4b1!4m6!3m5!1s0x3135ab90fc3bae4d:0xd5cb24c2d9e96661!8m2!3d21.022556!4d105.8433147!16s%2Fg%2F1tfmkv_x?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
222984,THE WHITE HOTEL 8A THÁI VĂN LUNG,3.5,430.0,https://www.google.com/maps/search/The%20White%20Hotel%201%2C%208A/2D2%20Thai%20Van%20Lung%20%20Street
222994,Khách Sạn Sen,2.5,193.0,https://www.google.com/maps/search/Sen%20Hotel%20Saigon%2C%2082%20Le%20Lai%20street
223212,Indochine Palace,4.6,1361.0,"https://www.google.com/maps/place/Indochine+Palace/@16.4612252,107.5983186,17z/data=!4m9!3m8!1s0x3141a115407f817f:0xcbe1ce9be533d2a0!5m2!4m1!1i2!8m2!3d16.4612252!4d107.5983186!16s%2Fg%2F11bbx04t62?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
230121,Golden Star Hotel,4.2,647.0,https://www.google.com/maps/search/Golden%20Star%20Hotel%20-%2060%20Le%20Thanh%20Ton%2C%2060%20Le%20Thanh%20Ton%20str%2C%20Ben%20Nghe%20ward
230119,,,,https://www.google.com/maps/search/AEm%20Hotel%20Selection%2C%20150%20Le%20Thanh%20Ton%2C%20Dist%201
223242,AMI CENTRAL HOTEL HANOI,3.0,165.0,"https://www.google.com/maps/place/AMI+CENTRAL+HOTEL+HANOI/@21.038256,105.8470478,17z/data=!4m9!3m8!1s0x3135ab8b3bb465a7:0x9980161d58d8820b!5m2!4m1!1i2!8m2!3d21.038256!4d105.8470478!16s%2Fg%2F11tdths8f3?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
230301,Halo Hotel Ho Chi Minh City,3.7,175.0,"https://www.google.com/maps/place/Halo+Hotel+Ho+Chi+Minh+City/@10.773521,106.6972329,17z/data=!4m9!3m8!1s0x31752f38d0b669b9:0xed65415f0316c3d!5m2!4m1!1i2!8m2!3d10.773521!4d106.6972329!16s%2Fg%2F11b7c1cdbb?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
230409,iPeace Hotel,3.6,325.0,"https://www.google.com/maps/place/iPeace+Hotel/@10.7685337,106.6941517,17z/data=!4m9!3m8!1s0x31752f3e09ec4d7d:0x80c7634720f6dfef!5m2!4m1!1i2!8m2!3d10.7685337!4d106.6941517!16s%2Fg%2F1tjkc8pq?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
230334,The Coast Hotel,3.6,509.0,"https://www.google.com/maps/place/The+Coast+Hotel/@10.3295505,107.0867598,17z/data=!4m9!3m8!1s0x317565599c256329:0xc70a0db86e3ebf0c!5m2!4m1!1i2!8m2!3d10.3295505!4d107.0867598!16s%2Fg%2F1hm526gw2?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
230306,,,,https://www.google.com/maps/search/H%E1%BB%93ng%20H%E1%BA%A1c%20hotel%2C%2034A%20Thu%20Khoa%20Huan%20Street%2C%20Ben%20Thanh%20Ward
230302,Hanoi Esplendor Hotel & Spa,4.8,664.0,"https://www.google.com/maps/place/Hanoi+Esplendor+Hotel+%26+Spa/@21.033902,105.8428161,17z/data=!4m12!1m2!2m1!1sHanoi+Impressive+Hotel,+54+-+56+Au+Trieu+Street!3m8!1s0x3135ab1dde8c3401:0xdc0692eb0448970c!5m2!4m1!1i2!8m2!3d21.0339023!4d105.8469356!16s%2Fg%2F11h6t6mb1v?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
230479,Sea Mountain Pool & Hotel,3.7,31.0,"https://www.google.com/maps/place/Sea+Mountain+Pool+%26+Hotel/@10.3667778,107.0628712,17z/data=!4m9!3m8!1s0x31756f468419e759:0xcf14f383a13c3f6c!5m2!4m1!1i2!8m2!3d10.3667778!4d107.0628712!16s%2Fg%2F11smh2w45g?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
230577,Ninh Kiều 2 Hotel,4.0,1354.0,https://www.google.com/maps/search/Ninh%20Kieu%202%20Hotel%2C%203%20Hoa%20Binh%20St.%2C%20Tan%20An%20Ward%2C%20Ninh%20Kieu%20Dist.
230699,Serenity hotel 2,3.7,151.0,https://www.google.com/maps/search/Hanoi%20Serenity%20Hotel%202%2C%2017%20Nguyen%20Van%20To%20Street
230719,Hai Au Hotel,4.2,376.0,https://www.google.com/maps/search/Hai%20Au%20Boutique%20Hotel%20and%20Spa%2C%20576%20Cua%20Dai%20Road
236996,Bon Ami Hotel,4.1,238.0,https://www.google.com/maps/search/Bon%20Ami%20Hotel%20-%20Thi%C3%AAn%20Xu%C3%A2n%20Hotel%2C%20108-110%20Le%20Thanh%20Ton%20St%2C%20Ben%20Thanh%2C%20District%201%2C%20HCMC
237128,The Western Hill Hotel,4.6,816.0,"https://www.google.com/maps/place/The+Western+Hill+Hotel/@11.9453598,108.4345939,17z/data=!4m9!3m8!1s0x317113296a51f1b9:0xbef22ed57d81f5f!5m2!4m1!1i2!8m2!3d11.9453598!4d108.4345939!16s%2Fg%2F11vldgxyh2?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
237314,Nhat Ha Maison Hotel,4.1,244.0,https://www.google.com/maps/search/Nhat%20Ha%201%20Hotel%2C%20252B-C%20Le%20Thanh%20Ton%20Str%2C%20Ben%20Thanh%20Ward%2C%20Dist.%201
237273,Mondial Hotel Hue,4.0,1021.0,https://www.google.com/maps/search/Mondial%20Hotel%20Hue%2C%2017%20Nguyen%20Hue%20Street
237296,,,,https://www.google.com/maps/search/Park%20Hotel%20Dalat%2C%2019%20Le%20Dai%20Hanh%20Str%20%2C%20Ward%203%2C%20Dalat%20City
237709,,,,https://www.google.com/maps/search/Ace%20Hotel%20Ben%20Thanh%2C%20100%20Ly%20Tu%20Trong%20Street%2C%20Ben%20Thanh%20Ward%2C%20District%201%2C%20Ho%20Chi%20Minh%20City
237810,Hanoi E Central Hotel,4.5,386.0,"https://www.google.com/maps/place/Hanoi+E+Central+Hotel/@21.0314619,105.855349,17z/data=!4m9!3m8!1s0x3135ab46d338eb7d:0xa16cff9f5239ee7b!5m2!4m1!1i2!8m2!3d21.0314619!4d105.855349!16s%2Fg%2F11jgf73lbd?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
237812,,,,https://www.google.com/maps/search/Ruby%20Saigon%20Hotel%2C%20269%20L%C3%AA%20Th%C3%A1nh%20T%C3%B4n
239406,Sunny A Hotel,4.5,417.0,"https://www.google.com/maps/place/Sunny+A+Hotel/@16.4645944,107.5931763,17z/data=!4m9!3m8!1s0x3141a13c1c491c3d:0xff3203d87a48c9c9!5m2!4m1!1i2!8m2!3d16.4645944!4d107.5931763!16s%2Fg%2F11b6d1rs9j?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
239422,"Hanoi House Hotel & Travel, Hanoi",4.3,352.0,"https://www.google.com/maps/place/Hanoi+House+Hotel+%26+Travel,+Hanoi/@21.0344348,105.8534757,17z/data=!4m9!3m8!1s0x3135ab3ff5086627:0xaa19fba26a18a309!5m2!4m1!1i2!8m2!3d21.0344348!4d105.8534757!16s%2Fg%2F11fn7lk5bs?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
239482,"TTC Hotel Michelia, Nha Trang",4.5,1933.0,https://www.google.com/maps/search/TTC%20Hotel%20-%20Michelia%2C%2004%20Pasteur%20Street%2C%20Xuong%20Huan%20Ward
237925,Holiday Inn & Suites Saigon Airport by IHG,4.5,1493.0,"https://www.google.com/maps/place/Holiday+Inn+%26+Suites+Saigon+Airport+by+IHG/@10.801631,106.6509201,17z/data=!4m12!1m2!2m1!1sCentara+Hotel,+270+Ly+Tu+Trong+Street,+Ben+Thanh+Ward,+District+1!3m8!1s0x3175291ee78ce6fd:0x7b051a4a0013e895!5m2!4m1!1i2!8m2!3d10.8016313!4d106.6550403!16s%2Fg%2F11g0m3cvrp?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
239502,Tan Hoang Long Hotel,4.2,200.0,https://www.google.com/maps/search/Tan%20Hoang%20Long%20Hotel%2C%2084%20Mac%20Thi%20Buoi%20St%2C%20Ben%20Nghe%20Ward
239593,Minh Khang Hotel,4.4,89.0,https://www.google.com/maps/search/Minh%20Khang%20Hotel%2C%20155%20V%C3%B5%20V%C4%83n%20T%E1%BA%A7n
239635,Hanoi Old Quarter Hostel,4.0,277.0,https://www.google.com/maps/search/Diamond%20Nostalgia%20Hotel%20%26%20Spa%2C%2035-37%20Ma%20May%20Street%2C%20Hang%20Buom%20Ward%2C%20Hoan%20Kiem%20Dist
239776,Alba Hotel,4.3,390.0,"https://www.google.com/maps/place/Alba+Hotel/@16.4617114,107.5903981,17z/data=!4m9!3m8!1s0x3141a1391e3b9899:0xf79c5bbaefd0b6f7!5m2!4m1!1i2!8m2!3d16.4617114!4d107.5903981!16s%2Fg%2F1tfrd78b?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
240070,La Beauté De Hanoi Hotel,4.3,394.0,"https://www.google.com/maps/place/La+Beaut%C3%A9+De+Hanoi+Hotel/@21.033405,105.852458,17z/data=!4m9!3m8!1s0x3135abbf7feefd57:0x805443e3c115151f!5m2!4m1!1i2!8m2!3d21.033405!4d105.852458!16s%2Fg%2F11h_s_v02x?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
239775,Alba Spa Hotel,4.5,902.0,"https://www.google.com/maps/place/Alba+Spa+Hotel/@16.4651846,103.3766029,7z/data=!4m13!1m2!2m1!1sAlba+Spa+Hotel,+29+Tran+Quang+Khai+Street!3m9!1s0x3141a13dc9b06cef:0x8774178f1667e0d7!5m2!4m1!1i2!8m2!3d16.4651846!4d107.5953529!15sCilBbGJhIFNwYSBIb3RlbCwgMjkgVHJhbiBRdWFuZyBLaGFpIFN0cmVldFoqIihhbGJhIHNwYSBob3RlbCAyOSB0cmFuIHF1YW5nIGtoYWkgc3RyZWV0kgEOd2VsbG5lc3NfaG90ZWzgAQA!16s%2Fg%2F1v7thv86?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
240324,Villa Sông Sài Gòn,4.4,1019.0,https://www.google.com/maps/search/Villa%20Song%20Saigon%2C%20197/2%20Nguyen%20Van%20Huong%20Street%2CThao%20Dien%20ward%2C%20District%202
240681,Kim Yen Hotel,3.5,182.0,"https://www.google.com/maps/place/Kim+Yen+Hotel/@10.7974665,106.6780278,17z/data=!4m9!3m8!1s0x317528d64735a023:0xa1229b62d21b1c7!5m2!4m1!1i2!8m2!3d10.7974665!4d106.6780278!16s%2Fg%2F1tg6mmgk?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
240079,voco Ma Belle Danang by IHG,4.6,1671.0,"https://www.google.com/maps/place/voco+Ma+Belle+Danang+by+IHG/@16.074136,108.2425831,18z/data=!4m12!1m2!2m1!1sBamboo+Green+Hotel,+No+177+Tran+Phu+St.,+Hai+Chau+Dist.!3m8!1s0x314217464f8afbd9:0xfa589a4724fe8898!5m2!4m1!1i2!8m2!3d16.0741364!4d108.2446429!16s%2Fg%2F11gw11sf0k?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
241110,Kim Lan Hotel Can Tho,3.9,294.0,https://www.google.com/maps/search/Kim%20Lan%20Hotel%2C%20138A%20Nguyen%20An%20Ninh%20Street%2C%20Tan%20An%20Ward%2C%20Ninh%20Kieu%20District
241548,,,,https://www.google.com/maps/search/Sea%20Links%20Beach%20Resort%20%26%20Golf%2C%20Km%209%2C%20Nguyen%20Thong%20St.%2C%20Phu%20Hai%20Ward
247355,Hanoi Grand Plaza Hotel,4.2,4706.0,https://www.google.com/maps/search/Grand%20Plaza%20Hanoi%20Hotel%2C%20117%20Tran%20Duy%20Hung%2C%20Cau%20Giay%20District
247445,,,,https://www.google.com/maps/search/Gia%20Thinh%20Hotel%2C%2019%20Hang%20Bac%20Street%2C%20Hoan%20Kiem%20District
247383,Khách Sạn Vissai SaiGon,4.1,1096.0,"https://www.google.com/maps/place/Kh%C3%A1ch+S%E1%BA%A1n+Vissai+SaiGon/@10.7988357,106.6707305,17z/data=!4m9!3m8!1s0x317528d5f3c8d409:0x7b53a08332338aa4!5m2!4m1!1i2!8m2!3d10.7988357!4d106.6707305!16s%2Fg%2F11c54dry4c?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
247696,Hong Thien 1 Hotel,4.1,214.0,https://www.google.com/maps/search/Hong%20Thien%201%20Hotel%2C%2037%20Chu%20V%C4%83n%20An
248399,Hanoi Tirant Hotel,4.6,1746.0,"https://www.google.com/maps/place/Hanoi+Tirant+Hotel/@21.0331527,105.8523247,17z/data=!4m9!3m8!1s0x3135abbf81a3d82b:0xa6b6eee181fc1c2c!5m2!4m1!1i2!8m2!3d21.0331527!4d105.8523247!16s%2Fg%2F1td74150?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
247789,Muong Thanh Grand Ha Long,4.0,1264.0,"https://www.google.com/maps/place/Muong+Thanh+Grand+Ha+Long/@20.9539779,107.0224679,17z/data=!4m9!3m8!1s0x314a58c447655855:0xc17bf9f7055880a!5m2!4m1!1i2!8m2!3d20.9539779!4d107.0224679!16s%2Fg%2F11dxssqr3b?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
248017,Minh Chau hotel,3.9,461.0,"https://www.google.com/maps/place/Minh+Chau+hotel/@10.778555,106.6728842,17z/data=!4m9!3m8!1s0x31752ed821e19629:0xdb95635032920c06!5m2!4m1!1i2!8m2!3d10.778555!4d106.6728842!16s%2Fg%2F1tlc5krs?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
248060,Cap Town Hotel,4.2,411.0,"https://www.google.com/maps/place/Cap+Town+Hotel/@10.7720893,106.695277,17z/data=!4m9!3m8!1s0x31752f3e9572418f:0x1d6570188b245401!5m2!4m1!1i2!8m2!3d10.7720893!4d106.695277!16s%2Fg%2F1t_hwh1f?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
248515,Rosa Hotel & Spa,2.9,42.0,"https://www.google.com/maps/place/Rosa+Hotel+%26+Spa/@10.7743161,106.6965208,17z/data=!4m9!3m8!1s0x31752feb530a3281:0xadaad854c2ed2b28!5m2!4m1!1i2!8m2!3d10.7743161!4d106.6965208!16s%2Fg%2F11xsbk1pgp?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
253958,muine boutique resort,3.2,64.0,"https://www.google.com/maps/place/muine+boutique+resort/@10.9419984,108.1915567,17z/data=!4m9!3m8!1s0x3176852049ebd0b9:0xe95d4e8f6529b8bc!5m2!4m1!1i2!8m2!3d10.9419984!4d108.1915567!16s%2Fg%2F11f4wtmtwf?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
254039,Petro Hotel,4.1,787.0,"https://www.google.com/maps/place/Petro+Hotel/@10.3513021,107.0732401,17z/data=!4m9!3m8!1s0x31756f9473ca1719:0x12a0fbad0ece6ab5!5m2!4m1!1i2!8m2!3d10.3513021!4d107.0732401!16s%2Fg%2F12hkhbj6x?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
254884,Dai a Hotel,3.8,284.0,"https://www.google.com/maps/place/Dai+a+Hotel/@16.0659931,108.2225598,17z/data=!4m9!3m8!1s0x314218331c8444a9:0x7d801db89a718eb2!5m2!4m1!1i2!8m2!3d16.0659931!4d108.2225598!16s%2Fg%2F1td19x96?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
247540,Hanoi Esplendor Hotel & Spa,4.8,664.0,"https://www.google.com/maps/place/Hanoi+Esplendor+Hotel+%26+Spa/@21.033902,105.8428161,17z/data=!4m12!1m2!2m1!1sHanoi+Marriotte+Hotel,+49+Luong+Ngoc+Quyen,+Hoan+Kiem+District!3m8!1s0x3135ab1dde8c3401:0xdc0692eb0448970c!5m2!4m1!1i2!8m2!3d21.0339023!4d105.8469356!16s%2Fg%2F11h6t6mb1v?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
254913,Seaside Resort,4.2,1820.0,"https://www.google.com/maps/place/Seaside+Resort/@10.3531089,107.0640448,17z/data=!4m9!3m8!1s0x31756f99a838df1f:0xe97a8861568a8d38!5m2!4m1!1i2!8m2!3d10.3531089!4d107.0640448!16s%2Fg%2F1v7pvzc_?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
254996,Ky Hoa Hotel,4.0,1596.0,"https://www.google.com/maps/place/Ky+Hoa+Hotel/@10.3533187,107.0638284,17z/data=!4m9!3m8!1s0x31756f99ba96bd93:0x5aacc157e97bb962!5m2!4m1!1i2!8m2!3d10.3533187!4d107.0638284!16s%2Fg%2F11h3ddvlnb?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
255000,Lucky 3 Hotel,3.7,268.0,"https://www.google.com/maps/place/Lucky+3+Hotel/@21.030068,105.8470878,17z/data=!4m9!3m8!1s0x3135ab95fac632e7:0x3ba8abed1fb3d719!5m2!4m1!1i2!8m2!3d21.030068!4d105.8470878!16s%2Fg%2F11xfx3czh?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
255143,Green hotel,4.1,2199.0,"https://www.google.com/maps/place/Green+hotel/@10.3374825,107.0909855,17z/data=!4m9!3m8!1s0x31756ff9bf987981:0xa958d747c87b73b4!5m2!4m1!1i2!8m2!3d10.3374825!4d107.0909855!16s%2Fg%2F1tk_g63z?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
255465,Than Thien - Friendly Hotel,4.4,322.0,"https://www.google.com/maps/place/Than+Thien+-+Friendly+Hotel/@16.4719468,107.5955369,17z/data=!4m9!3m8!1s0x3141a1187518bcc7:0x7563411ce016a19e!5m2!4m1!1i2!8m2!3d16.4719468!4d107.5955369!16s%2Fg%2F1td6cyys?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
255653,Hotel de l'Opera - MGallery Hanoi,4.5,1672.0,"https://www.google.com/maps/place/Hotel+de+l'Opera+-+MGallery+Hanoi/@21.0244007,105.8555913,17z/data=!4m9!3m8!1s0x3135ab95bc23ffff:0x62edebbc4b2f83a1!5m2!4m1!1i2!8m2!3d21.0244007!4d105.8555913!16s%2Fg%2F11f2cjsydg?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
262725,See You At Lily's Hostel and Travel,4.3,177.0,"https://www.google.com/maps/place/See+You+At+Lily's+Hostel+and+Travel/@21.0296678,105.8486559,17z/data=!3m1!4b1!4m6!3m5!1s0x3135ab95bfef3215:0xd297879e0df1f95b!8m2!3d21.0296678!4d105.8486559!16s%2Fg%2F11clybx5b1?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
256146,Sunflower Luxury Hotel,3.8,235.0,"https://www.google.com/maps/place/Sunflower+Luxury+Hotel/@10.77901,106.7045619,17z/data=!4m9!3m8!1s0x31752f48ba26f531:0x4c41b610482b953e!5m2!4m1!1i2!8m2!3d10.77901!4d106.7045619!16s%2Fg%2F1pp2x8v32?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
